1_ground_force_vx_mean,1_ground_force_vx_var,1_ground_force_vy_mean,1_ground_force_vy_var,1_ground_force_vz_mean,1_ground_force_vz_var,ground_force_vx_mean,ground_force_vx_var,ground_force_vy_mean,ground_force_vy_var,ground_force_vz_mean,ground_force_vz_var,1_ground_torque_x_mean,1_ground_torque_x_var,1_ground_torque_y_mean,1_ground_torque_y_var,1_ground_torque_z_mean,1_ground_torque_z_var,ground_torque_x_mean,ground_torque_x_var,ground_torque_y_mean,ground_torque_y_var,ground_torque_z_mean,ground_torque_z_var
146.1016775025541,606.0214693266074,557.2569049558565,9700.486586046014,31.77498081550683,159.0349724151476,-94.25943517195783,659.7143556090595,564.8168074068765,10370.605699022166,-14.1971342825123,228.2383762085266,55.842781988503006,390.06506942535026,0.0,0.0,-113.0352423788445,3279.7751120779067,-67.37627967309906,557.9051323185143,0.0,0.0,163.2601120582027,3770.058004375056
127.79439853118888,655.0642987283111,463.28703077426235,9789.773495149579,23.467045989553817,140.2696968416219,-112.25281820244507,711.303836844678,634.2744163499814,10674.954809158666,-25.68664865741633,250.1717272305448,45.852414516951754,311.8027987434301,0.0,0.0,-95.8388202479378,2380.4819782331856,-76.40883556421004,653.0891656684247,0.0,0.0,182.6864580401534,4582.659590794445
106.24641133452066,701.7106348349014,371.07901164862056,9667.751025111033,16.36193793915833,119.65343220286798,-126.07258256548756,731.0161017126836,696.138193651496,10841.389395203636,-37.24129233679343,275.348162425226,36.21723554023016,244.12849139574337,0.0,0.0,-77.56550338906189,1653.6157992276944,-84.59083430119048,742.1058203105921,0.0,0.0,198.1650654858985,5346.450051524287
83.08356778642822,715.9453210768968,285.0933980085314,9297.087989524638,10.798276809101752,101.32454600266716,-135.3129963875607,721.3539373534747,749.6187829078232,10917.844134035897,-48.276057521356016,296.20557954374567,27.386172418451622,188.2303685199997,0.0,0.0,-59.56859227532554,1104.6848193657115,-91.81019879617823,821.9816155439944,0.0,0.0,209.0264092795616,6026.645773894198
60.264540590956315,675.6761860579918,209.23127406428588,8709.365239885201,6.808598428730832,87.92330592373355,-139.9718675289126,693.5084888364992,794.4806140909178,10909.977236015475,-58.270284477333405,306.626036717563,19.731605713367706,144.0620094934759,0.0,0.0,-43.066017462146185,714.4223642801247,-98.02454695427767,889.8638233967027,0.0,0.0,215.0660313253455,6609.160818400174
39.680491007598484,584.988199697493,146.02320292069575,8034.119434697517,4.169813397351516,79.13244138645751,-140.3978829821439,662.569173564876,830.7954718769439,10818.595711737837,-66.79208886561266,305.2623500235907,13.473462613601274,110.89975319638475,0.0,0.0,-28.938171104665965,451.47250793703597,-103.21934354588839,943.5961432843402,0.0,0.0,216.5051482368383,7099.879019123298
22.632572339377862,470.14921891044304,96.24270306300205,7428.525386014003,2.5675216757647856,73.90986734662629,-137.1873373058816,636.925510735081,858.7604867374588,10651.4154935919,-73.56249448453926,294.8105729307423,8.650507909901377,87.57381355097898,0.0,0.0,-17.622517982496646,283.64061547166017,-107.38347436285217,982.0193890192834,0.0,0.0,213.86257380050222,7506.129418346273
9.682544783035455,359.3366566094302,59.24073426287257,6986.495921948847,1.699099818668298,70.99055390255508,-131.01432465350518,616.9783099286888,878.5662261320496,10418.533036438293,-78.4447140917646,278.6788751598031,5.152271167319058,72.47222553208087,0.0,0.0,-9.177125438481198,182.79191319302547,-110.49705586701144,1004.8974509392484,0.0,0.0,207.7865498165372,7825.212889232457
0.7574416812754898,269.64127777154476,33.38028783012306,6723.494002119057,1.2744344623721553,69.03119812241633,-122.55026588391436,600.7362288070318,890.4602799553425,10135.850855091183,-81.44782023917263,259.2992814272915,2.7641521918549383,63.62073013432546,0.0,0.0,-3.366526984055211,126.4579669839425,-112.54729486790335,1012.8887239760811,0.0,0.0,198.96500111030892,8047.826678781646
-4.702545879634885,206.20333190070943,16.432146770230304,6602.507179030095,1.0318618665247747,67.69975594975797,-112.43081983546777,586.948826842509,894.9577371044779,9825.08398692652,-82.7446764356238,239.41643872846353,1.221758163980817,59.03023858750186,0.0,0.0,0.25965217752576647,97.70961446904998,-113.5692038103664,1007.8049021011856,0.0,0.0,188.07769990658474,8169.714979497223
-7.423264910787499,165.66023422034337,6.308230880245709,6564.811809960581,0.7984766078696539,67.06319559658546,-101.17561771084836,574.5738223499518,892.7093578341812,9510.821305083846,-82.56536286575628,221.88939984183085,0.30079564916580603,57.00789374995581,0.0,0.0,2.191943136843993,84.82445428678197,-113.6383671931713,992.1626693406791,0.0,0.0,175.69835514355677,8189.955662087727
-8.190518692258111,140.84272612602734,1.1389328334650777,6557.922520576849,0.5276381136903553,67.255853721994,-89.25031073763199,562.8896360018568,884.6557976512066,9223.048699719357,-81.15250035957739,209.34997637467626,-0.17409998346587585,56.266877954212596,0.0,0.0,2.922337251611833,80.02761642125914,-112.89950434397385,968.9418276709499,0.0,0.0,162.3156044250502,8112.026866542605
-7.701486807869087,124.8781175936097,-0.541588097451882,6548.004042780744,0.272033771297489,68.1584346867743,-77.09452791858989,552.0816110777713,871.8086497040852,8984.298925000945,-78.71543234005323,202.60706197134175,-0.3225788102429906,56.02625200034369,0.0,0.0,2.8590612573616374,78.49856621151851,-111.52213336961593,940.6715055860391,0.0,0.0,148.32608034472372,7945.422140652939
-6.516726982015254,113.71321013208434,0.12666871714183942,6518.120651530781,0.09023988798204312,69.50220846512612,-65.11794750910751,545.6324146316598,855.1428421055738,8783.638128360779,-75.46456908844527,200.8339483111369,-0.23528521003846828,55.88539288812686,0.0,0.0,2.323079394342289,77.79970521530569,-109.66164314055764,908.1283253053313,0.0,0.0,134.08690802122342,7705.710055956875
-5.05043115296604,105.68823545055014,2.243974080395769,6472.08928937288,-0.008895378564290311,71.22900491311884,-53.67994723074296,547.4494772243963,835.5525517237842,8554.169622334988,-71.628572407589,201.58954452416734,0.0029570065873211946,55.64695970333368,0.0,0.0,1.5762510643910752,77.6020008895079,-107.44207684773629,870.0052637625562,0.0,0.0,119.95054579575807,7406.278197667036
-3.6137697362196826,98.74959120442992,5.127235045831482,6474.70315151996,-0.03969244476790044,72.74571640059543,-43.110009495079865,554.0832959676544,813.7752242646934,8194.798879427,-67.44233570069304,200.44667023679696,0.3130464209258659,55.61256208949846,0.0,0.0,0.836646477420487,81.04019888897379,-104.95153233453638,824.0229645195305,0.0,0.0,106.26860500265578,7045.148687103349
-2.471484137605043,90.1724024258103,8.24168553007079,6694.83913047364,0.012582897913737684,73.40631689919474,-33.691064767747264,548.147287677095,790.5077399211151,7668.580682729339,-63.1400799712551,193.95712600986488,0.6271525050935104,57.25760902806447,0.0,0.0,0.274590445572702,99.53117811201408,-102.27249250792958,770.4720481894462,0.0,0.0,93.3805729890448,6607.26567298245
-1.7718613949519486,92.86386011001652,11.21123962350533,7346.061482663736,0.18024084289359374,74.79315719941405,-25.597691071614005,501.64210074748036,766.5067746401838,7115.885429406675,-58.93683055406379,183.69029527047942,0.9014873540984443,63.029987716658916,0.0,0.0,-0.020794983109891124,152.10745065982385,-99.50841550095896,715.2747954309328,0.0,0.0,81.54376796580638,6088.0428349925605
