pelvis_tx_mean,pelvis_tx_var,pelvis_ty_mean,pelvis_ty_var,pelvis_tilt_mean,pelvis_tilt_var,hip_flexion_r_mean,hip_flexion_r_var,knee_angle_r_mean,knee_angle_r_var,ankle_angle_r_mean,ankle_angle_r_var,hip_flexion_l_mean,hip_flexion_l_var,knee_angle_l_mean,knee_angle_l_var,ankle_angle_l_mean,ankle_angle_l_var
0.09937092397574229,0.00878970799466208,0.9782205291551886,1.2812814065175218e-05,0.005876544005318341,0.00035104781845447103,-0.2602543683807776,0.00847618443001327,-0.16920619586776864,0.0008987870209957472,0.38426701570477517,0.0023236513989207683,0.32319229017447176,0.007316845588756857,0.05773729450566258,0.00134063646408435,0.12164408129017444,0.0008427053708240632
0.10038939147390583,0.008791610553231322,0.9769737236506483,1.3230946628951257e-05,0.00641366279448781,0.00036118980463251555,-0.2641359319457199,0.008351470815903324,-0.19261645228548127,0.0009448763294030181,0.38120699110473455,0.0021975157790181513,0.3222775487705338,0.00694669029700351,0.03645595753109376,0.001965496676605363,0.10378408341748299,0.0011071701947402474
0.10162833036042236,0.00879501983861173,0.9761778881746765,1.4326039648989656e-05,0.007850017102400271,0.00040376539272788775,-0.2671325389756148,0.008197189181460889,-0.21947572999438833,0.001007989084935417,0.37481141755509634,0.0020558146314079923,0.31932351132537506,0.00631931985432566,0.017222209709519334,0.002836270518346953,0.0781680732149268,0.0016230016767626574
0.1030367145861647,0.008799022915497721,0.975734739822467,1.5711156354031785e-05,0.009320628647294922,0.0004199044270445141,-0.26837151683501675,0.007942556311740562,-0.24921125244872974,0.0011292226256889454,0.3644715768403738,0.0019272716055771769,0.3129411004744414,0.0055572673108324625,0.005291359385154565,0.004050480908091224,0.04815246825780529,0.002354270470146664
0.10466454499589325,0.008816166037947581,0.9756419521732479,1.7205376594753048e-05,0.010876790541543743,0.0004357553743907478,-0.2675968080042851,0.007586599599353961,-0.28225680297928807,0.001307263817275044,0.34934077274181213,0.0018199028362254563,0.302597567702275,0.004911750054182052,0.0002382229385062499,0.005582812244183552,0.01566977797970715,0.0031851445627076413
0.1064644741337109,0.00882538818390996,0.9759270221916125,1.825428272807212e-05,0.012318748851682479,0.0004265645778374782,-0.264123244610244,0.007349506901513867,-0.31905618805989183,0.0016467923305775898,0.32846373938603207,0.0017588728361306843,0.29049387933323106,0.004257511883076036,-0.00205114071096905,0.007128707359141407,-0.012989322852395258,0.0034811769173138107
0.10844419532369153,0.008819108554646918,0.9767529267676763,1.9163691212664433e-05,0.01457810198282832,0.0004234267227452587,-0.2580644794765843,0.0071250114616650175,-0.360847073783288,0.0021711990973663016,0.3005757035789713,0.001821690798473727,0.2781247233241506,0.0037494746825743894,-0.006450907981014759,0.008471072515294581,-0.029288966610927544,0.002779927414605739
0.1105056762963881,0.008828814282477096,0.9781880457351294,2.0048745477609617e-05,0.017886372731675367,0.0004312277088672922,-0.24875006051678417,0.006809468059479597,-0.40851141027446214,0.0029463492056287038,0.2637878500721859,0.0020924892025923564,0.26554204262320164,0.003464960064508639,-0.014043382973798643,0.009290608142225562,-0.03205616537322721,0.0019839135814405094
0.1125544284281604,0.008841544154067783,0.9801400671104987,2.0725582373970004e-05,0.02159855427361239,0.00044210030067736025,-0.23484497460463208,0.0064905891049720985,-0.4619364843612894,0.003943145176923564,0.2163164069980105,0.002659032177589518,0.2523579675288236,0.003339762348973116,-0.023097577456795238,0.009605863725145372,-0.025306341653014992,0.0014775802344708835
0.11452209386868692,0.008831568531101893,0.9824859654882155,2.1143329411547414e-05,0.025142881420707107,0.00045729275649454494,-0.21555721509259237,0.0061530361559404235,-0.5200757644781148,0.005115052329898418,0.1571893046296292,0.0035405186160441414,0.23794058333333296,0.0033358928669675204,-0.031038921313973115,0.009482545501348348,-0.013884937694107664,0.0012588652472798787
0.11640625026206504,0.008821831183883935,0.9851658764411788,2.0902755522212393e-05,0.029468315651005012,0.00046487095135288724,-0.19205210826446273,0.005838934754387975,-0.5821750951433526,0.006342227495425759,0.08883447366999775,0.004536627821078283,0.22022884521987524,0.003389067923317911,-0.03598242436968168,0.008998349314063186,-0.0012811036242908504,0.001155035263104654
